correlation,lag,start_time,Template_Name,Audio_File
0.07975441,-1069839,147.39954648526077,template_4,sample_audio/test_dset_2.wav
0.079165325,-1069840,147.39950113378686,template_4,sample_audio/test_dset_2.wav
0.077054575,-1069838,147.3995918367347,template_4,sample_audio/test_dset_2.wav
0.076052405,-1069841,147.3994557823129,template_4,sample_audio/test_dset_2.wav
0.074032456,-1069837,147.39963718820863,template_4,sample_audio/test_dset_2.wav
0.07398826,-1069842,147.399410430839,template_4,sample_audio/test_dset_2.wav
0.070821814,-1069843,147.39936507936508,template_4,sample_audio/test_dset_2.wav
0.06936925,-1069836,147.39968253968254,template_4,sample_audio/test_dset_2.wav
0.0682124,-541997,171.33795918367346,template_4,sample_audio/test_dset_2.wav
0.067603245,-1069711,147.4053514739229,template_4,sample_audio/test_dset_2.wav
0.06748678,-1069714,147.40521541950113,template_4,sample_audio/test_dset_2.wav
0.067454204,-541996,171.3380045351474,template_4,sample_audio/test_dset_2.wav
0.066981874,-1069713,147.40526077097505,template_4,sample_audio/test_dset_2.wav
0.06654747,-1069712,147.405306122449,template_4,sample_audio/test_dset_2.wav
0.066466875,-541998,171.33791383219955,template_4,sample_audio/test_dset_2.wav
0.06636917,-541999,171.33786848072563,template_4,sample_audio/test_dset_2.wav
0.06624372,-1069710,147.40539682539682,template_4,sample_audio/test_dset_2.wav
0.06463425,-542000,171.3378231292517,template_4,sample_audio/test_dset_2.wav
0.063545644,-1069835,147.39972789115646,template_4,sample_audio/test_dset_2.wav
0.06333602,-541995,171.33804988662132,template_4,sample_audio/test_dset_2.wav
0.06321735,-1069844,147.39931972789117,template_4,sample_audio/test_dset_2.wav
0.06270184,-541906,171.34208616780046,template_4,sample_audio/test_dset_2.wav
0.06233504,-1069715,147.40517006802722,template_4,sample_audio/test_dset_2.wav
0.061947368,-1069709,147.40544217687074,template_4,sample_audio/test_dset_2.wav
0.061563414,-541907,171.34204081632652,template_4,sample_audio/test_dset_2.wav
0.059891358,-1069928,147.39551020408163,template_4,sample_audio/test_dset_2.wav
0.05983746,-541905,171.34213151927437,template_4,sample_audio/test_dset_2.wav
0.059582435,-542037,171.33614512471655,template_4,sample_audio/test_dset_2.wav
0.059541,-1069931,147.39537414965986,template_4,sample_audio/test_dset_2.wav
0.059025288,-542036,171.33619047619047,template_4,sample_audio/test_dset_2.wav
0.058524504,-541908,171.3419954648526,template_4,sample_audio/test_dset_2.wav
0.058515586,-541904,171.3421768707483,template_4,sample_audio/test_dset_2.wav
0.05836367,-1069927,147.39555555555555,template_4,sample_audio/test_dset_2.wav
0.058222968,-541994,171.33809523809524,template_4,sample_audio/test_dset_2.wav
0.058198202,-1069834,147.39977324263037,template_4,sample_audio/test_dset_2.wav
0.057786793,-1069799,147.40136054421768,template_4,sample_audio/test_dset_2.wav
0.057526074,-1069930,147.39541950113377,template_4,sample_audio/test_dset_2.wav
0.057415757,-542035,171.3362358276644,template_4,sample_audio/test_dset_2.wav
0.057383183,-542034,171.33628117913833,template_4,sample_audio/test_dset_2.wav
0.056679055,-541903,171.34222222222223,template_4,sample_audio/test_dset_2.wav
0.05649308,-542001,171.33777777777777,template_4,sample_audio/test_dset_2.wav
0.0564868,-1069929,147.39546485260772,template_4,sample_audio/test_dset_2.wav
0.056045108,-541909,171.3419501133787,template_4,sample_audio/test_dset_2.wav
0.056043062,-1069798,147.4014058956916,template_4,sample_audio/test_dset_2.wav
0.05599353,-541817,171.3461224489796,template_4,sample_audio/test_dset_2.wav
0.05598977,-1069708,147.40548752834468,template_4,sample_audio/test_dset_2.wav
0.05587127,-541816,171.34616780045351,template_4,sample_audio/test_dset_2.wav
0.0549472,-1069800,147.40131519274377,template_4,sample_audio/test_dset_2.wav
0.05475065,-541815,171.34621315192743,template_4,sample_audio/test_dset_2.wav
0.05440392,-541814,171.34625850340137,template_4,sample_audio/test_dset_2.wav
0.054062035,-1069932,147.39532879818594,template_4,sample_audio/test_dset_2.wav
0.053926926,-1069845,147.39927437641722,template_4,sample_audio/test_dset_2.wav
0.05364093,-542038,171.33609977324264,template_4,sample_audio/test_dset_2.wav
0.0529848,-542131,171.3318820861678,template_4,sample_audio/test_dset_2.wav
0.052321434,-542033,171.33632653061224,template_4,sample_audio/test_dset_2.wav
0.05189176,-541910,171.34190476190477,template_4,sample_audio/test_dset_2.wav
0.0517933,-1069797,147.40145124716554,template_4,sample_audio/test_dset_2.wav
0.051684447,-542132,171.33183673469387,template_4,sample_audio/test_dset_2.wav
0.05139874,-541993,171.33814058956915,template_4,sample_audio/test_dset_2.wav
0.051152717,-1069716,147.40512471655327,template_4,sample_audio/test_dset_2.wav
0.051084567,-541818,171.34607709750566,template_4,sample_audio/test_dset_2.wav
0.05106579,-1069750,147.4035827664399,template_4,sample_audio/test_dset_2.wav
0.051030636,-1069833,147.39981859410432,template_4,sample_audio/test_dset_2.wav
0.05102931,-1069801,147.40126984126985,template_4,sample_audio/test_dset_2.wav
0.050736953,-542130,171.33192743764172,template_4,sample_audio/test_dset_2.wav
0.050577644,-1069926,147.3956009070295,template_4,sample_audio/test_dset_2.wav
0.050523985,-542039,171.3360544217687,template_4,sample_audio/test_dset_2.wav
0.05040779,-542129,171.33197278911564,template_4,sample_audio/test_dset_2.wav
0.05002274,-1069749,147.40362811791383,template_4,sample_audio/test_dset_2.wav
0.049827646,-1069802,147.4012244897959,template_4,sample_audio/test_dset_2.wav
0.04974565,-1069748,147.40367346938777,template_4,sample_audio/test_dset_2.wav
0.04897298,-541902,171.34226757369615,template_4,sample_audio/test_dset_2.wav
0.048966326,-541813,171.3463038548753,template_4,sample_audio/test_dset_2.wav
0.04894873,-1069707,147.4055328798186,template_4,sample_audio/test_dset_2.wav
0.048870713,-1069751,147.403537414966,template_4,sample_audio/test_dset_2.wav
0.048586294,-542040,171.33600907029478,template_4,sample_audio/test_dset_2.wav
0.04853089,-542133,171.33179138321995,template_4,sample_audio/test_dset_2.wav
0.04842819,-693031,164.48834467120182,template_4,sample_audio/test_dset_2.wav
0.04841441,-1069747,147.40371882086168,template_4,sample_audio/test_dset_2.wav
0.04830794,-1069796,147.40149659863945,template_4,sample_audio/test_dset_2.wav
0.0476387,-1069754,147.40340136054422,template_4,sample_audio/test_dset_2.wav
0.04754493,-693032,164.4882993197279,template_4,sample_audio/test_dset_2.wav
0.04719121,-1069933,147.39528344671203,template_4,sample_audio/test_dset_2.wav
0.046818808,-693030,164.48839002267573,template_4,sample_audio/test_dset_2.wav
0.046718925,-542002,171.33773242630386,template_4,sample_audio/test_dset_2.wav
0.04665504,-1069753,147.40344671201814,template_4,sample_audio/test_dset_2.wav
0.046543885,-542032,171.33637188208615,template_4,sample_audio/test_dset_2.wav
0.046293963,-1069846,147.3992290249433,template_4,sample_audio/test_dset_2.wav
0.045957617,-1069803,147.401179138322,template_4,sample_audio/test_dset_2.wav
0.045951184,-541911,171.34185941043083,template_4,sample_audio/test_dset_2.wav
0.045809958,-1069752,147.40349206349205,template_4,sample_audio/test_dset_2.wav
0.045729324,-693033,164.48825396825396,template_4,sample_audio/test_dset_2.wav
0.0456632,-541819,171.34603174603174,template_4,sample_audio/test_dset_2.wav
0.045373693,-542128,171.33201814058958,template_4,sample_audio/test_dset_2.wav
0.045301467,-542134,171.33174603174604,template_4,sample_audio/test_dset_2.wav
0.045211397,-1069925,147.3956462585034,template_4,sample_audio/test_dset_2.wav
0.04487116,-529379,171.91020408163266,template_4,sample_audio/test_dset_2.wav
0.044779282,-529382,171.91006802721088,template_4,sample_audio/test_dset_2.wav
0.044182237,-692900,164.49428571428572,template_4,sample_audio/test_dset_2.wav
0.04411848,-1253366,139.07632653061225,template_4,sample_audio/test_dset_2.wav
0.044106927,-529381,171.9101133786848,template_4,sample_audio/test_dset_2.wav
0.043997508,-1070020,147.39133786848072,template_4,sample_audio/test_dset_2.wav
0.04396074,-693029,164.48843537414967,template_4,sample_audio/test_dset_2.wav
0.043915797,-1069795,147.40154195011337,template_4,sample_audio/test_dset_2.wav
0.04376459,-1069885,147.39746031746031,template_4,sample_audio/test_dset_2.wav
0.043713495,-529378,171.91024943310657,template_4,sample_audio/test_dset_2.wav
0.043711584,-1069934,147.39523809523808,template_4,sample_audio/test_dset_2.wav
0.043595612,-692944,164.4922902494331,template_4,sample_audio/test_dset_2.wav
0.043578338,-693034,164.48820861678004,template_4,sample_audio/test_dset_2.wav
0.043428306,-1069717,147.40507936507936,template_4,sample_audio/test_dset_2.wav
0.04328201,-541992,171.3381859410431,template_4,sample_audio/test_dset_2.wav
0.04321896,-1069884,147.39750566893423,template_4,sample_audio/test_dset_2.wav
0.043197643,-692941,164.49242630385487,template_4,sample_audio/test_dset_2.wav
0.04315853,-1069706,147.4055782312925,template_4,sample_audio/test_dset_2.wav
0.04311889,-692940,164.49247165532879,template_4,sample_audio/test_dset_2.wav
0.04291683,-1069746,147.4037641723356,template_4,sample_audio/test_dset_2.wav
0.04290679,-692943,164.49233560090704,template_4,sample_audio/test_dset_2.wav
0.04283154,-1250963,139.185306122449,template_4,sample_audio/test_dset_2.wav
0.042514842,-1069755,147.4033560090703,template_4,sample_audio/test_dset_2.wav
0.0424398,-1250952,139.18580498866214,template_4,sample_audio/test_dset_2.wav
0.042252526,-692901,164.49424036281178,template_4,sample_audio/test_dset_2.wav
0.042249206,-1253365,139.07637188208616,template_4,sample_audio/test_dset_2.wav
